الملف,"الشاشة القانونية","اسم الشاشة","الورقة المالكة","العمود الزائد","حكم CMP المقترح",السبب,"قرار المالك (يدخل المستند / يُلغى)","الحكم النافذ (مصالحة U10 · ق-17)"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","المتوقع بالعقد","يدخل المستند","موثق بالاسم نفسه في: fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","ترجيح السبب","يدخل المستند","موثق بالاسم نفسه في: fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","القرار المتخذ","يدخل المستند","موثق بالاسم نفسه في: fin_variance.php · fin_idle.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية",حلّله,"يدخل المستند","موثق بالاسم نفسه في: fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية",اعتمده,"يدخل المستند","موثق بالاسم نفسه في: orders.php · inspections.php · transfer_req.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","رقم السجل","مرشح للإلغاء","شبهة ازدواج مع «رقم المحضر» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","تاريخ التوقيع","مرشح للإلغاء","شبهة ازدواج مع «تاريخ البيع الفعلي» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","قيمة العقد","مرشح للإلغاء","شبهة ازدواج مع «قيمة البيع» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","آخر حركة في الدفتر","يدخل المستند","موثق بالاسم نفسه في: fin_idle.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","أيام السكون","مرشح للإلغاء","شبهة ازدواج مع «أيام التسجيل الزائد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","الحالة المفترضة","مرشح للإلغاء","شبهة ازدواج مع «الحالة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية","سجل الاطّلاع","يدخل المستند","موثق بالاسم نفسه في: fin_statements.php · attendance.php · supplier_quota.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_exit.php,"الخروج غير المسجَّل من الملكية","13 · التمويل والملكية",العملة,"يدخل المستند","موثق بالاسم نفسه في: ceo_approvals.php · delegations.php · ceo_contracts.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الصنف,"يدخل المستند","موثق بالاسم نفسه في: custody.php · guards.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الموضوع,"يدخل المستند","موثق بالاسم نفسه في: messages.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الوصف,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · my_requests.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الأولوية,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · tickets_dept.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","الإغلاقُ بقرار","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","رقم الورقة","مرشح للإلغاء","شبهة ازدواج مع «رقم السجل» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","نوع الانحراف","يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",العين,"يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الفترة,"يدخل المستند","موثق بالاسم نفسه في: my_achievement.php · ceo_board.php · fin_statements.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",المسجَّل,"يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",المتوقع,"يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الفرق,"يدخل المستند","موثق بالاسم نفسه في: production.php · monthly_close.php · equip_meters.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","نسبة الفرق","يدخل المستند","موثق بالاسم نفسه في: wh_count.php · asset_recon.php · fin_deviations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",الأدلة,"يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php · fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","قرار التسوية","مرشح للإلغاء","شبهة ازدواج مع «القرار المتخذ» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","قيد التسوية","يدخل المستند","موثق بالاسم نفسه في: fin_deviations.php · fin_variance.php · fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","المسجَّل في الدفاتر","يدخل المستند","موثق بالاسم نفسه في: fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","المتوقع بالعقد","مرشح للإلغاء","شبهة ازدواج مع «قيمة العقد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","ترجيح السبب","مرشح للإلغاء","شبهة ازدواج مع «السبب المرجَّح» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",حلّله,"يدخل المستند","موثق بالاسم نفسه في: fin_variance.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","رقم المحضر","مرشح للإلغاء","شبهة ازدواج مع «رقم السجل» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","كود العين","يدخل المستند","موثق بالاسم نفسه في: fin_assets.php · shares.php · fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","المالك السابق","يدخل المستند","موثق بالاسم نفسه في: fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","النسبة المسجَّلة","يدخل المستند","موثق بالاسم نفسه في: shares.php · fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","تاريخ البيع الفعلي","مرشح للإلغاء","شبهة ازدواج مع «تاريخ التوقيع» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","تاريخ اكتشاف الخروج","مرشح للإلغاء","شبهة ازدواج مع «تاريخ التوقيع» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","أيام التسجيل الزائد","مرشح للإلغاء","شبهة ازدواج مع «أيام السكون» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","المالك الجديد","يدخل المستند","موثق بالاسم نفسه في: fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","مستند البيع","مرشح للإلغاء","شبهة ازدواج مع «المستند المطلوب» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","قيمة البيع","مرشح للإلغاء","شبهة ازدواج مع «قيمة العقد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","أثر التصحيح على الإهلاك","يدخل المستند","موثق بالاسم نفسه في: asset_recon.php · fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","أثر التصحيح على العائد","يدخل المستند","موثق بالاسم نفسه في: fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية",اكتشفه,"يدخل المستند","موثق بالاسم نفسه في: fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","اعتمد التصحيح","يدخل المستند","موثق بالاسم نفسه في: fin_exit.php",,"يدخل المستند — ق-17 إبقاء شامل"
Financing/deviations.php,fin_idle.php,"عقود تمويل بلا حركة","13 · التمويل والملكية","المعتمِد — الاسم والصفة","مرشح للإلغاء","شبهة ازدواج مع «المُنشئ — الاسم والصفة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية","الموظف / الحساب","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",الدور,"يدخل المستند","موثق بالاسم نفسه في: users.php · user_capacities.php",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",الوحدة,"يدخل المستند","موثق بالاسم نفسه في: margin.php · issue.php · stock.php",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",الزر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",الاستجابة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",تفاصيل,"مرشح للإلغاء","من ألفاظ الواجهة لا البيانات",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",http_method,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
ActivityLogs/activity_logs.php,audit.php,"سجل التدقيق والاطّلاع","13 · التمويل والملكية",القيمة,"مرشح للإلغاء","شبهة ازدواج مع «القيمة قبل» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات","رقم التذكرة","مرشح للإلغاء","شبهة ازدواج مع «رقم البلاغ» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات",المرحلة,"يدخل المستند","موثق بالاسم نفسه في: opportunities.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات","الإدارة المالكة","مرشح للإلغاء","شبهة ازدواج مع «الإدارة المختصة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات",المعدة,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · quota_ledger.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات",المشروع,"يدخل المستند","موثق بالاسم نفسه في: margin.php · ops_room.php · site_work_calendar.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات",الوصف,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · my_requests.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات","تاريخ البلاغ","مرشح للإلغاء","شبهة ازدواج مع «رقم البلاغ» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات","موعد الإنجاز","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/tickets_list.php,tickets.php,"بلاغات المركز","14 · مركز البلاغات",متأخّر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات",الكود,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","الإدارة المالكة","مرشح للإلغاء","شبهة ازدواج مع «الإدارة المختصة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","نموذج التنفيذ","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات",الطبيعة,"يدخل المستند","موثق بالاسم نفسه في: tickets.php · ticket_config.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات",النطاق,"يدخل المستند","موثق بالاسم نفسه في: org_assignments.php · users.php · visibility.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","رقم الإعداد","مرشح للإلغاء","شبهة ازدواج مع «رقم القاعدة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","نوع قياس المهلة","مرشح للإلغاء","شبهة ازدواج مع «النوع» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","سلّم التصعيد","يدخل المستند","موثق بالاسم نفسه في: ticket_config.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات","مستوى السرية الافتراضي","يدخل المستند","موثق بالاسم نفسه في: ticket_config.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_route.php,"تصنيف البلاغ وتوجيهه آليًّا","14 · مركز البلاغات",عرّفه,"مرشح للإلغاء","شبهة ازدواج مع «عرّفها» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_escalation_config.php,ticket_escalate.php,"مهل البلاغات وتصعيدها","14 · مركز البلاغات",الاسم,"يدخل المستند","موثق بالاسم نفسه في: site_gate_person.php · equip_models.php · units_of_measure.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_escalation_config.php,ticket_escalate.php,"مهل البلاغات وتصعيدها","14 · مركز البلاغات","بعد (ساعات)","مرشح للإلغاء","شبهة ازدواج مع «المستوى بعد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_escalation_config.php,ticket_escalate.php,"مهل البلاغات وتصعيدها","14 · مركز البلاغات",الجهة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_escalation_config.php,ticket_escalate.php,"مهل البلاغات وتصعيدها","14 · مركز البلاغات",القناة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/admin_close.php,ticket_close.php,"إغلاق البلاغ وتأكيده","14 · مركز البلاغات","الإغلاقُ بسببٍ ومرجع","مرشح للإلغاء","شبهة ازدواج مع «سياسة الإغلاق» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات",الفاصل,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات",الأولوية,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · tickets_dept.php · ticket_open.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","رقم المجموعة","مرشح للإلغاء","شبهة ازدواج مع «رقم القالب» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات",الموضوع,"يدخل المستند","موثق بالاسم نفسه في: messages.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","الموقع أو المعدة","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","عدد البلاغات","مرشح للإلغاء","شبهة ازدواج مع «عدد المولَّد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","النافذة الزمنية","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","أول بلاغ","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","آخر بلاغ","مرشح للإلغاء","شبهة ازدواج مع «آخر توليد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","إجمالي ساعات التوقف","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","إجمالي التكلفة","يدخل المستند","موثق بالاسم نفسه في: margin.php · orders.php · transfer_ord.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","السبب الجذري المرجَّح","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","الإجراء الجذري","يدخل المستند","موثق بالاسم نفسه في: ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات",المسؤول,"يدخل المستند","موثق بالاسم نفسه في: contract_review.php · commercial_risks.php · equip_docs.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","تاريخ الإقفال","مرشح للإلغاء","شبهة ازدواج مع «تاريخ الإنشاء» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","مركز التكلفة","يدخل المستند","موثق بالاسم نفسه في: contract_registry.php · project_charter.php · org_structure.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_recurrence.php,ticket_periodic.php,"البلاغات الدورية المولَّدة","14 · مركز البلاغات","سعر الصرف ومصدره","يدخل المستند","موثق بالاسم نفسه في: contract_registry.php · org_structure.php · fin_statements.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات",الكود,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات","الإدارة المالكة","مرشح للإلغاء","شبهة ازدواج مع «الإدارة المختصة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات","نموذج التنفيذ","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات",النطاق,"يدخل المستند","موثق بالاسم نفسه في: org_assignments.php · users.php · visibility.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات","رقم القاعدة","مرشح للإلغاء","شبهة ازدواج مع «رقم الإعداد» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات",الموقع,"يدخل المستند","موثق بالاسم نفسه في: my_portal.php · ops_room.php · site_work_calendar.php",,"يدخل المستند — ق-17 إبقاء شامل"
Tickets/ticket_types_config.php,ticket_config.php,"إعدادات البلاغات — الأنواع والمهل والتصعيد","14 · مركز البلاغات","الدور المستقبِل","يدخل المستند","موثق بالاسم نفسه في: ticket_route.php",,"يدخل المستند — ق-17 إبقاء شامل"
