role_id	role	uid	seq	group	label	href	route	matrix_n	status	canonical
23	إدارة النقل والترحيل	78	32	العمل اليومي	الوصول والتسليم	../Transport/transfer_arrival.php	Transport/transfer_arrival.php	303	APPROVED	الوصول والتسليم
23	إدارة النقل والترحيل	78	33	المتابعة والموافقات	موافقات إدارتي	../FinRequests/dept_inbox.php	FinRequests/dept_inbox.php	144	APPROVED	موافقات إدارتي
23	إدارة النقل والترحيل	78	34	السجلات الرئيسية	ميزانية إدارتي	../Finance/budget_form_fin.php	Finance/budget_form_fin.php	124	PENDING_OWNER	ميزانية إدارتي — المالية
23	إدارة النقل والترحيل	78	35	المخاطر	مخاطر النقل والترحيل	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
25	أمين المستودع	882	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
25	أمين المستودع	882	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
25	أمين المستودع	882	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
25	أمين المستودع	882	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
25	أمين المستودع	882	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
25	أمين المستودع	882	6	لوحة الإدارة	طلباتي	../FinRequests/my_requests.php	FinRequests/my_requests.php	4	APPROVED	طلباتي
25	أمين المستودع	882	7	الاستلام والفحص	الاستلام المؤقت قبل الإدخال	../Procurement/wh_receipt.php	Procurement/wh_receipt.php	296	APPROVED	الاستلام المؤقت قبل الإدخال
25	أمين المستودع	882	8	الاستلام والفحص	أوامر الشراء	../Procurement/orders_proc.php	Procurement/orders_proc.php	283	APPROVED	أوامر الشراء
25	أمين المستودع	882	9	الاستلام والفحص	أوامر الترحيل	../Transport/transfer_orders_list.php	Transport/transfer_orders_list.php	300	APPROVED	أوامر الترحيل
25	أمين المستودع	882	10	الإدخال والرصيد	أرصدة المخزون بحالاتها	../Procurement/stock_proc.php	Procurement/stock_proc.php	289	APPROVED	أرصدة المخزون بحالاتها
25	أمين المستودع	882	11	الإدخال والرصيد	التحويل بين المخازن	../Procurement/wh_transfer.php	Procurement/wh_transfer.php	297	APPROVED	التحويل بين المخازن
25	أمين المستودع	882	12	الصرف والعهدة	صرف مواد من المخزن	../Procurement/issue_proc.php	Procurement/issue_proc.php	286	APPROVED	صرف مواد من المخزن
25	أمين المستودع	882	13	الصرف والعهدة	العهد والمرتجعات	../Procurement/receipt_custody_proc.php	Procurement/receipt_custody_proc.php	287	APPROVED	الاستلام المؤقت
25	أمين المستودع	882	14	الجرد والرقابة	الجرد ومعالجة الفروقات	../Procurement/wh_count.php	Procurement/wh_count.php	298	APPROVED	الجرد ومعالجة الفروقات
25	أمين المستودع	882	15	الجرد والرقابة	استهلاك المعدة ومعدله	../Procurement/consumption_rate.php	Procurement/consumption_rate.php	299	APPROVED	استهلاك المعدة ومعدله
25	أمين المستودع	882	16	متابعة المخازن	بلاغات إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
25	أمين المستودع	882	17	متابعة المخازن	أبلغ عن مشكلة من هذه الشاشة	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
25	أمين المستودع	882	18	متابعة المخازن	صندوق ما ينتظر اعتمادي	../Finance/approvals_inbox.php	Finance/approvals_inbox.php	331	APPROVED	صندوق ما ينتظر اعتمادي
25	أمين المستودع	882	19	متابعة المخازن	طلبات الشراء	../Procurement/requests_proc.php	Procurement/requests_proc.php	284	APPROVED	طلبات الشراء
25	أمين المستودع	882	20	متابعة المخازن	طلبات الترحيل	../Transport/transfer_requests.php	Transport/transfer_requests.php	301	APPROVED	طلبات الترحيل
25	أمين المستودع	882	21	سجلات وإعدادات المخازن	كتالوج الأصناف والقطع الحرجة	../Procurement/items_proc.php	Procurement/items_proc.php	292	PENDING_OWNER	كتالوج الأصناف والقطع الحرجة
25	أمين المستودع	882	22	سجلات وإعدادات المخازن	المخازن وأنواعها	../Procurement/master_data_proc.php	Procurement/master_data_proc.php	295	PENDING_OWNER	المخازن وأنواعها
25	أمين المستودع	882	23	سجلات وإعدادات المخازن	ميزانية إدارتي	../Finance/budget_dept.php	Finance/budget_dept.php	230	APPROVED	ميزانية إدارتي — التمويل
25	أمين المستودع	882	24	سجلات وإعدادات المخازن	إنجاز الإدارة	../Portal/dept_achievement.php	Portal/dept_achievement.php	231	APPROVED	إنجاز الإدارة
25	أمين المستودع	882	25	سجلات وإعدادات المخازن	مركز التقارير	../emsreports/index.php	emsreports/index.php	19	PENDING_DEDUP	مركز التقارير — الحوكمة
25	أمين المستودع	882	26	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
25	أمين المستودع	882	27	فريق العمل	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
25	أمين المستودع	882	28	العمل اليومي	حدود إعادة الطلب	../Procurement/reordering_proc.php	Procurement/reordering_proc.php	293	PENDING_OWNER	حدود إعادة الطلب
25	أمين المستودع	882	29	العمل اليومي	لوحة الإدارة	../Procurement/warehouse_board.php	Procurement/warehouse_board.php	291	PENDING_OWNER	لوحة الإدارة (warehouse_board)
25	أمين المستودع	882	30	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
26	إدارة التمويل	859	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
26	إدارة التمويل	859	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
26	إدارة التمويل	859	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
26	إدارة التمويل	859	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
26	إدارة التمويل	859	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
26	إدارة التمويل	859	6	لوحة الإدارة	طلباتي	../FinRequests/my_requests.php	FinRequests/my_requests.php	4	APPROVED	طلباتي
26	إدارة التمويل	859	7	النموذج والممول	نماذج التمويل ومعالجتها	../Financing/fin_models.php	Financing/fin_models.php	227	APPROVED	نماذج التمويل ومعالجتها
26	إدارة التمويل	859	8	النموذج والممول	سجل الممولين	../Financing/financiers_registry.php	Financing/financiers_registry.php	233	APPROVED	سجل الممولين
26	إدارة التمويل	859	9	النموذج والممول	سجل الشركات والكيانات	../Governance/entities_registry.php	Governance/entities_registry.php	63	PENDING_OWNER	سجل الشركات والكيانات
26	إدارة التمويل	859	10	النموذج والممول	علاقات الملكية بين الكيانات	../Financing/ownership_links.php	Financing/ownership_links.php	228	APPROVED	علاقات الملكية بين الكيانات
26	إدارة التمويل	859	11	عملية التمويل	عمليات التمويل	../Financing/financing_board.php	Financing/financing_board.php	235	APPROVED	عمليات التمويل
26	إدارة التمويل	859	12	عملية التمويل	تغيّرات عقود التمويل	../Financing/fin_changes.php	Financing/fin_changes.php	229	APPROVED	تغيّرات عقود التمويل
26	إدارة التمويل	859	13	الأعيان والحصص	الأعيان المموَّلة	../Equipments/fin_assets.php	Equipments/fin_assets.php	259	APPROVED	الأعيان المموَّلة
26	إدارة التمويل	859	14	الأعيان والحصص	سجل المعدات	../Equipments/equipments.php	Equipments/equipments.php	256	PENDING_DEDUP	سجل المعدات
26	إدارة التمويل	859	15	الأعيان والحصص	حصص الملكية في الأصول	../Financing/owners_registry.php	Financing/owners_registry.php	232	APPROVED	حصص الملكية في الأصول
26	إدارة التمويل	859	16	الأقساط والتكلفة	الأقساط ومواعيد السداد	../Financing/installments.php	Financing/installments.php	224	APPROVED	الأقساط ومواعيد السداد
26	إدارة التمويل	859	17	الأقساط والتكلفة	توزيع تكلفة التمويل على المشاريع	../Financing/cost_allocation.php	Financing/cost_allocation.php	234	APPROVED	توزيع تكلفة التمويل على المشاريع
26	إدارة التمويل	859	18	الأقساط والتكلفة	ذمم الموردين والمستحقات	../Finance/dues_fin.php	Finance/dues_fin.php	108	APPROVED	ذمم الموردين والمستحقات
26	إدارة التمويل	859	19	الأقساط والتكلفة	طلبات الدفع والسداد	../Finance/payments_fin.php	Finance/payments_fin.php	109	APPROVED	طلبات الدفع والسداد
26	إدارة التمويل	859	20	الانحراف والتصحيح	انحرافات التمويل — السداد والملكية والتوثيق	../Financing/deviations.php	Financing/deviations.php	225	APPROVED	انحرافات التمويل — السداد والملكية والتوثيق
26	إدارة التمويل	859	21	الانحراف والتصحيح	فروق السداد والاستحقاق	../Financing/deviations.php#2	Financing/deviations.php	225	APPROVED	انحرافات التمويل — السداد والملكية والتوثيق
26	إدارة التمويل	859	22	الانحراف والتصحيح	الخروج غير المسجَّل من الملكية	../Financing/deviations.php#3	Financing/deviations.php	225	APPROVED	انحرافات التمويل — السداد والملكية والتوثيق
26	إدارة التمويل	859	23	الانحراف والتصحيح	عقود تمويل بلا حركة	../Financing/deviations.php#4	Financing/deviations.php	225	APPROVED	انحرافات التمويل — السداد والملكية والتوثيق
26	إدارة التمويل	859	24	سرية الملكية	من يرى ماذا ومكوّنات البوابة	../Portal/visibility_keys.php	Portal/visibility_keys.php	359	PENDING_OWNER	من يرى ماذا ومكوّنات البوابة
26	إدارة التمويل	859	25	سرية الملكية	سجل التدقيق والاطّلاع	../ActivityLogs/activity_logs.php	ActivityLogs/activity_logs.php	42	APPROVED	سجل التدقيق والاطّلاع
26	إدارة التمويل	859	26	متابعة وتقارير التمويل	الإهلاك والقيمة الدفترية	../Finance/assets_fin.php	Finance/assets_fin.php	120	APPROVED	الإهلاك والقيمة الدفترية
26	إدارة التمويل	859	27	متابعة وتقارير التمويل	أسعار الصرف	../Finance/currencies_fin.php	Finance/currencies_fin.php	169	PENDING_OWNER	أسعار الصرف
26	إدارة التمويل	859	28	متابعة وتقارير التمويل	بلاغات إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
26	إدارة التمويل	859	29	متابعة وتقارير التمويل	أبلغ عن مشكلة من هذه الشاشة	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
26	إدارة التمويل	859	30	متابعة وتقارير التمويل	صندوق ما ينتظر اعتمادي	../Finance/approvals_inbox.php	Finance/approvals_inbox.php	331	APPROVED	صندوق ما ينتظر اعتمادي
26	إدارة التمويل	859	31	متابعة وتقارير التمويل	ميزانية إدارتي	../Finance/budget_dept.php	Finance/budget_dept.php	230	APPROVED	ميزانية إدارتي — التمويل
26	إدارة التمويل	859	32	متابعة وتقارير التمويل	إنجاز الإدارة	../Portal/dept_achievement.php	Portal/dept_achievement.php	231	APPROVED	إنجاز الإدارة
26	إدارة التمويل	859	33	متابعة وتقارير التمويل	مركز التقارير	../emsreports/index.php	emsreports/index.php	19	PENDING_DEDUP	مركز التقارير — الحوكمة
26	إدارة التمويل	859	34	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
26	إدارة التمويل	859	35	فريق العمل	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
26	إدارة التمويل	859	36	التقارير والتحليلات	الاعتمادات المتأخرة والوثائق	../Reports/approval_lag_report.php	Reports/approval_lag_report.php	11	PENDING_OWNER	الاعتمادات المتأخرة والوثائق
26	إدارة التمويل	859	37	الحوكمة	التفويض بالتوقيع	../Governance/signing_authority.php	Governance/signing_authority.php	57	PENDING_OWNER	التفويض بالتوقيع
26	إدارة التمويل	859	38	الحوكمة	التراخيص والكفالات	../Governance/licenses_guarantees.php	Governance/licenses_guarantees.php	62	PENDING_OWNER	التراخيص والكفالات
26	إدارة التمويل	859	39	التمويل	إنشاء عملية تمويل	../Financing/financing_operation_new.php	Financing/financing_operation_new.php	226	APPROVED	إنشاء عملية تمويل
26	إدارة التمويل	859	40	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
27	القوى التشغيلية	883	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
27	القوى التشغيلية	883	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
27	القوى التشغيلية	883	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
27	القوى التشغيلية	883	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
27	القوى التشغيلية	883	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
27	القوى التشغيلية	883	6	لوحة الإدارة	طلباتي	../FinRequests/my_requests.php	FinRequests/my_requests.php	4	APPROVED	طلباتي
27	القوى التشغيلية	883	7	السجل والتكويد والتعاقد	سجل المشغّلين	../Employees/equipment_operators.php	Employees/equipment_operators.php	183	APPROVED	سجل المشغّلين
27	القوى التشغيلية	883	8	السجل والتكويد والتعاقد	عقود المشاريع المؤقتة	../Workforce/project_contracts.php	Workforce/project_contracts.php	327	APPROVED	عقود المشاريع المؤقتة
27	القوى التشغيلية	883	9	السجل والتكويد والتعاقد	أرقام المشغّلين الشاغرة	../Workforce/op_codes.php	Workforce/op_codes.php	328	APPROVED	أرقام المشغّلين الشاغرة
27	القوى التشغيلية	883	10	السجل والتكويد والتعاقد	التوظيف من الشاغر إلى المباشرة	../Workforce/recruitment_pipeline.php	Workforce/recruitment_pipeline.php	318	APPROVED	التوظيف من الشاغر إلى المباشرة
27	القوى التشغيلية	883	11	السجل والتكويد والتعاقد	الهيكل التنظيمي والمسميات	../admin/org_structure.php	admin/org_structure.php	40	APPROVED	الهيكل التنظيمي والمسميات
27	القوى التشغيلية	883	12	السجل والتكويد والتعاقد	التكليفات التنظيمية	../admin/org_assignments.php	admin/org_assignments.php	41	APPROVED	التكليفات التنظيمية
27	القوى التشغيلية	883	13	التأهيل والوثائق	تأهيل المشغّلين على أنواع المعدات	../Workforce/op_qual.php	Workforce/op_qual.php	312	APPROVED	تأهيل المشغّلين على أنواع المعدات
27	القوى التشغيلية	883	14	التأهيل والوثائق	وثائق المعدات والمشغّلين	../Equipments/equipment_documents.php	Equipments/equipment_documents.php	260	APPROVED	وثائق المعدات والمشغّلين
27	القوى التشغيلية	883	15	التكليف والتوزيع	تكليف المشغّل على المعدة	../Operations/distribution_space.php	Operations/distribution_space.php	271	APPROVED	تكليف المشغّل على المعدة
27	القوى التشغيلية	883	16	التكليف والتوزيع	توزيع المعدات والمشغّلين	../Operations/distribution_space.php#2	Operations/distribution_space.php	271	APPROVED	تكليف المشغّل على المعدة
27	القوى التشغيلية	883	17	التكليف والتوزيع	خطة عمل الغد	../Operations/daily_plan.php	Operations/daily_plan.php	340	APPROVED	خطة عمل الغد
27	القوى التشغيلية	883	18	التكليف والتوزيع	سجل المعدات	../Equipments/equipments.php	Equipments/equipments.php	256	PENDING_DEDUP	سجل المعدات
27	القوى التشغيلية	883	19	الوردية والتناوب التبادلي	سجل الوردية	../Operations/shift_log.php	Operations/shift_log.php	314	APPROVED	سجل الوردية
27	القوى التشغيلية	883	20	الوردية والتناوب التبادلي	دورات التناوب والإجازة الميدانية	../Workforce/rotation.php	Workforce/rotation.php	315	APPROVED	دورات التناوب والإجازة الميدانية
27	القوى التشغيلية	883	21	الوردية والتناوب التبادلي	تسجيل التايم شيت والإنتاج	../Timesheet/timesheet.php	Timesheet/timesheet.php	341	APPROVED	تسجيل التايم شيت والإنتاج — الموقع
27	القوى التشغيلية	883	22	الوردية والتناوب التبادلي	الحضور والانصراف	../Operations/attendance.php	Operations/attendance.php	181	APPROVED	الحضور والانصراف
27	القوى التشغيلية	883	23	الوردية والتناوب التبادلي	الإجازات والغياب	../Workforce/worker_leave_absence.php	Workforce/worker_leave_absence.php	319	APPROVED	الإجازات والغياب
27	القوى التشغيلية	883	24	الوردية والتناوب التبادلي	تنقلات العاملين	../Workforce/worker_movement.php	Workforce/worker_movement.php	316	APPROVED	تنقلات العاملين
27	القوى التشغيلية	883	25	الوردية والتناوب التبادلي	السكن والإعاشة والمعسكرات	../Workforce/housing_units.php	Workforce/housing_units.php	317	APPROVED	السكن والإعاشة والمعسكرات
27	القوى التشغيلية	883	26	الأداء والاستحقاق	الأداء الشهري للمشغّل	../Workforce/op_monthly.php	Workforce/op_monthly.php	180	APPROVED	الأداء الشهري للمشغّل
27	القوى التشغيلية	883	27	الأداء والاستحقاق	توليد المستحق من العمل المعتمد	../Finance/entitlement.php	Finance/entitlement.php	115	APPROVED	توليد المستحق من العمل المعتمد
27	القوى التشغيلية	883	28	الأداء والاستحقاق	تسويات ومستحقات الموردين	../Suppliers/settlements.php	Suppliers/settlements.php	236	APPROVED	تسويات ومستحقات الموردين
27	القوى التشغيلية	883	29	الخصومات	خصومات المشغّلين المقترحة	../Workforce/proposed_deductions.php	Workforce/proposed_deductions.php	320	APPROVED	خصومات المشغّلين المقترحة
27	القوى التشغيلية	883	30	الخصومات	الخصومات والجزاءات	../Workforce/deductions.php	Workforce/deductions.php	313	APPROVED	الخصومات والجزاءات
27	القوى التشغيلية	883	31	متابعة القوى	طلبات الترحيل	../Transport/transfer_requests.php	Transport/transfer_requests.php	301	APPROVED	طلبات الترحيل
27	القوى التشغيلية	883	32	متابعة القوى	بلاغات إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
27	القوى التشغيلية	883	33	متابعة القوى	أبلغ عن مشكلة من هذه الشاشة	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
27	القوى التشغيلية	883	34	متابعة القوى	صندوق ما ينتظر اعتمادي	../Finance/approvals_inbox.php	Finance/approvals_inbox.php	331	APPROVED	صندوق ما ينتظر اعتمادي
27	القوى التشغيلية	883	35	تقارير القوى	ميزانية إدارتي	../Finance/budget_dept.php	Finance/budget_dept.php	230	APPROVED	ميزانية إدارتي — التمويل
27	القوى التشغيلية	883	36	تقارير القوى	إنجاز الإدارة	../Portal/dept_achievement.php	Portal/dept_achievement.php	231	APPROVED	إنجاز الإدارة
27	القوى التشغيلية	883	37	تقارير القوى	مركز التقارير	../emsreports/index.php	emsreports/index.php	19	PENDING_DEDUP	مركز التقارير — الحوكمة
27	القوى التشغيلية	883	38	شاشات مالية	فحص شروط الاستحقاق	../Finance/entitlement_gate.php	Finance/entitlement_gate.php	114	APPROVED	فحص شروط الاستحقاق
27	القوى التشغيلية	883	39	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
27	القوى التشغيلية	883	40	فريق العمل	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
27	القوى التشغيلية	883	41	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
28	إدارة المخاطر	897	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
28	إدارة المخاطر	897	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
28	إدارة المخاطر	897	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
28	إدارة المخاطر	897	4	لوحة الإدارة	لوحة المخاطر العليا	../Risk/risk_board.php	Risk/risk_board.php	85	APPROVED	لوحة المخاطر العليا
28	إدارة المخاطر	897	5	لوحة الإدارة	بلاغاتُ إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
28	إدارة المخاطر	897	6	الإشارة والفرز	إشارات الخطر والفرز	../Risk/risk_signals.php	Risk/risk_signals.php	75	APPROVED	إشارات المخاطر والفرز
28	إدارة المخاطر	897	7	الإشارة والفرز	الحوادث والوقائع	../Risk/risk_incidents.php	Risk/risk_incidents.php	76	APPROVED	الحوادث والوقائع
28	إدارة المخاطر	897	8	الإشارة والفرز	مخاطر الميدان	../Risk/risk_field.php	Risk/risk_field.php	86	APPROVED	مخاطر الميدان
28	إدارة المخاطر	897	9	السجل والتقييم	سجل المخاطر المركزي	../Risk/risk_register.php	Risk/risk_register.php	78	APPROVED	سجل المخاطر المؤسسي
28	إدارة المخاطر	897	10	السجل والتقييم	ملف الخطر	../Risk/risk_card.php	Risk/risk_card.php	82	APPROVED	ملف الخطر
28	إدارة المخاطر	897	11	السجل والتقييم	وحدات المخاطر والتصنيف	../Risk/risk_units.php	Risk/risk_units.php	79	APPROVED	وحدات المخاطر والتصنيف
28	إدارة المخاطر	897	12	الضوابط والمؤشرات	الضوابط والضوابط الحرجة	../Risk/risk_controls.php	Risk/risk_controls.php	72	APPROVED	الضوابط والضوابط الحرجة
28	إدارة المخاطر	897	13	الضوابط والمؤشرات	مؤشرات الخطر الرئيسة	../Risk/risk_kris.php	Risk/risk_kris.php	84	APPROVED	مؤشرات الخطر الرئيسة
28	إدارة المخاطر	897	14	الضوابط والمؤشرات	تقييم الخطر ونسخه التاريخية	../Risk/risk_assessment.php	Risk/risk_assessment.php	71	APPROVED	تقييم الخطر ونسخُه التاريخية
28	إدارة المخاطر	897	15	المعالجة والقبول	إجراءات معالجة المخاطر	../Risk/risk_treatments.php	Risk/risk_treatments.php	77	APPROVED	إجراءات معالجة المخاطر
28	إدارة المخاطر	897	16	المعالجة والقبول	مراجعات المخاطر وقراراتها	../Risk/risk_reviews.php	Risk/risk_reviews.php	81	APPROVED	المراجعات والتصعيدات
28	إدارة المخاطر	897	17	المعالجة والقبول	التحقق من الضوابط الحرجة	../Risk/risk_control_verify.php	Risk/risk_control_verify.php	73	APPROVED	التحقق من الضوابط الحرجة
28	إدارة المخاطر	897	18	الشهية والمنهج	شهية المخاطر وحدودها	../Risk/risk_appetite.php	Risk/risk_appetite.php	88	APPROVED	الشهية وحدود التحمل
28	إدارة المخاطر	897	19	الشهية والمنهج	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
28	إدارة المخاطر	897	20	القبول والتصعيد	القبول والاستثناءات	../Risk/risk_acceptance.php	Risk/risk_acceptance.php	80	APPROVED	القبول والاستثناءات
28	إدارة المخاطر	897	21	الحوكمة والإطار	لجنة المخاطر	../Risk/risk_committee.php	Risk/risk_committee.php	87	APPROVED	لجنة المخاطر
28	إدارة المخاطر	897	22	الحوكمة والإطار	تقارير المخاطر والتحليلات	../Risk/risk_reports.php	Risk/risk_reports.php	70	APPROVED	تقارير المخاطر والتحليلات
28	إدارة المخاطر	897	23	الحوكمة والإطار	إعدادات المخاطر والتصنيف	../Risk/risk_settings.php	Risk/risk_settings.php	89	APPROVED	إعدادات المخاطر والتصنيف
28	إدارة المخاطر	897	24	الحوكمة والإطار	حوكمة إدارة المخاطر	../Risk/gov_dept_rsk.php	Risk/gov_dept_rsk.php	83	APPROVED	حوكمة إدارة المخاطر المؤسسية
28	إدارة المخاطر	897	25	شاشات مالية	لوحة النسب المالية	../Finance/fin_ratios.php	Finance/fin_ratios.php	131	APPROVED	لوحة النسب المالية
28	إدارة المخاطر	897	26	شاشات مالية	تفصيل نسبة مالية	../Finance/fin_ratio_detail.php	Finance/fin_ratio_detail.php	132	APPROVED	تفصيل نسبة مالية
28	إدارة المخاطر	897	27	شاشات مالية	حدود النسب وأهدافها	../Finance/fin_ratio_targets.php	Finance/fin_ratio_targets.php	133	APPROVED	حدود النسب وأهدافها
28	إدارة المخاطر	897	28	شاشات مالية	الإنذار المالي المبكر	../Finance/fin_early_warning.php	Finance/fin_early_warning.php	134	APPROVED	الإنذار المالي المبكر
28	إدارة المخاطر	897	29	شاشات مالية	ربحية المعدة الواحدة	../Finance/fin_unit_economics.php	Finance/fin_unit_economics.php	135	APPROVED	ربحية المعدة الواحدة
28	إدارة المخاطر	897	30	شاشات مالية	هامش العقد ونموذج العمل	../Finance/fin_contract_margin.php	Finance/fin_contract_margin.php	136	APPROVED	هامش العقد ونموذج العمل
28	إدارة المخاطر	897	31	شاشات مالية	قائمة دخل المشروع	../Finance/fin_project_pl.php	Finance/fin_project_pl.php	137	APPROVED	قائمة دخل المشروع
28	إدارة المخاطر	897	32	شاشات مالية	قائمة التدفقات النقدية	../Finance/fin_cashflow_stmt.php	Finance/fin_cashflow_stmt.php	138	APPROVED	قائمة التدفقات النقدية
28	إدارة المخاطر	897	33	شاشات مالية	قائمة التغيرات في حقوق الملكية	../Finance/fin_equity_stmt.php	Finance/fin_equity_stmt.php	139	APPROVED	قائمة التغيرات في حقوق الملكية
28	إدارة المخاطر	897	34	شاشات مالية	مصفوفة الترحيل من الإدارات	../Finance/fin_posting_matrix.php	Finance/fin_posting_matrix.php	140	APPROVED	مصفوفة الترحيل من الإدارات
28	إدارة المخاطر	897	35	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
28	إدارة المخاطر	897	36	فريق العمل	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
32	المدير المالي	905	1	لوحة الدور	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
32	المدير المالي	905	2	لوحة الدور	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
32	المدير المالي	905	3	لوحة الدور	الرئيسية	../main/dashboard.php	main/dashboard.php	355	PENDING_OWNER	الرئيسية — الشخصية — لوحة الدور
32	المدير المالي	905	4	السقوف وفصل الواجبات	سقوف سلطة الالتزام والدفع	../Finance/tre_authority_caps.php	Finance/tre_authority_caps.php	171	PENDING_OWNER	سقوف سلطة الالتزام والدفع
32	المدير المالي	905	5	البلاغات	صندوقُ بلاغاتِ الإدارة	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
32	المدير المالي	905	6	العمل اليومي	مركز التقارير	../Reports/reports.php	Reports/reports.php	13	APPROVED	مركز التقارير — التنفيذية
32	المدير المالي	905	7	العمل اليومي	البلاغات	../Tickets/tickets_list.php	Tickets/tickets_list.php	335	APPROVED	البلاغات
32	المدير المالي	905	8	العمل اليومي	تسجيل بلاغ	../Tickets/ticket_form.php	Tickets/ticket_form.php	337	APPROVED	تسجيل بلاغ
32	المدير المالي	905	9	العمل اليومي	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
32	المدير المالي	905	10	العمل اليومي	بلاغ سياقي جديد	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
32	المدير المالي	905	11	العمل اليومي	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
