nav_id,role_id,door,label_ar,route,①group_new,②appearance,③parent_screen,④action,⑤alt_route,⑥permission,⑦test
296,19,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
298,19,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
304,19,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
305,19,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
815,19,REP,"الاعتمادات المتأخرة والوثائق",Reports/approval_lag_report.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
278,19,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
279,19,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
288,19,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
299,19,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
300,19,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
302,19,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
528,19,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
303,19,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
306,19,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:19,"المسار القديم يصل بلا خطأ (nav_redirects)"
313,20,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
314,20,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
317,20,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
318,20,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
320,20,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
325,20,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
332,20,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
322,20,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
323,20,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
307,20,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
311,20,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
312,20,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
315,20,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
326,20,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
328,20,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
724,20,REC,"ضمانات العقد",Contracts/contract_guarantees.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
739,20,REC,"خط أساس العقد",Contracts/contract_baseline.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
747,20,REC,"اقتصاد دورة حياة العقد",Contracts/contract_lifecycle.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
755,20,REC,"اللوحة التجارية للعقود",Contracts/commercial_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
308,20,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
316,20,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
321,20,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
324,20,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
327,20,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
329,20,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
335,20,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
336,20,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
309,20,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
310,20,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
319,20,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
330,20,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
331,20,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
333,20,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
529,20,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
334,20,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
337,20,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:20,"المسار القديم يصل بلا خطأ (nav_redirects)"
344,21,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
345,21,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
348,21,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
349,21,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
351,21,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
356,21,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
363,21,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
370,21,APPR,"موافقات إدارتي",FinRequests/dept_inbox.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
353,21,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
354,21,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
368,21,DAILY,"طلب مالي جديد",FinRequests/request_form.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
369,21,DAILY,"طلباتي المالية",FinRequests/my_requests.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
338,21,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
342,21,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
343,21,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
346,21,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
357,21,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
359,21,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
669,21,REC,"الذمم والتحصيل",Contracts/collections.php,"g3 السجلات والملفات",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
716,21,REC,"خطة دفع العقد",Contracts/contract_payment_schedule.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
725,21,REC,"ضمانات العقد",Contracts/contract_guarantees.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
339,21,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
347,21,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
352,21,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
355,21,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
358,21,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
360,21,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
366,21,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
367,21,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
340,21,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
341,21,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
350,21,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
361,21,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
362,21,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
364,21,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
530,21,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
365,21,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
371,21,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:21,"المسار القديم يصل بلا خطأ (nav_redirects)"
378,22,APPR,"وحدات الأطراف",Finance/unit_records_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
379,22,APPR,"استقبال معاملات الإدارات",Finance/import_events_fin.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
382,22,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
383,22,APPR,"متابعة الانحراف",Finance/variance_monitor_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
385,22,APPR,"الذمم والتحصيل",Finance/dues_fin.php,"g4 المراجعة والاعتماد",★قائمة,,"★مراجعة تكرار الاسم — دمج أو تمييز",,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
390,22,APPR,"إقفال الفترات",Finance/periods_fin.php,"g6 الإغلاق والتسوية",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
397,22,APPR,"الطلبات المالية",FinRequests/finance_gateway.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
387,22,DAILY,"المدفوعات والخزينة",Finance/payments_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
388,22,DAILY,"المطابقة البنكية",Finance/bank_reconciliation_fin.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
372,22,HOME,الرئيسية,Finance/cfo_daily_board_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
376,22,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
377,22,REC,المعاونين,main/project_users.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
380,22,REC,"القيود اليومية",Finance/journal_form_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
391,22,REC,"التمويل والالتزامات",Finance/funding_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
393,22,REC,"الأصول والإهلاك",Finance/assets_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
663,22,REC,"كشف حساب العميل",Contracts/client_statement.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
756,22,REC,"اللوحة التجارية للعقود",Contracts/commercial_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
373,22,REP,"اللوحة التنفيذية",Finance/executive_dashboard_fin.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
381,22,REP,"القوائم المالية",Finance/financial_statements_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
386,22,REP,"كشف حساب المورد",Finance/supplier_statement_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
389,22,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
392,22,REP,"السيولة والتنبؤ النقدي",Finance/cash_forecast_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
394,22,REP,"المحاسبة الإدارية",Finance/management_accounting_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
400,22,REP,"زمن دورة الطلبات",FinRequests/cycle_time_board.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
401,22,REP,"تقارير الطلبات المالية",FinRequests/requests_reports.php,"g7 التقارير",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
374,22,SET,"دليل الحسابات",Finance/accounts_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
375,22,SET,"المحاسبون والوحدات",Finance/accountants_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
384,22,SET,"الضرائب والقيمة المضافة",Finance/tax_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
395,22,SET,"قواعد مخصص الصيانة",Finance/maintenance_provision_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
396,22,SET,"سياسات مستحقات المشغّلين",Finance/operator_pay_policies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
398,22,SET,"سجل الحركة المالية",FinRequests/effect_map.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
531,22,SET,"العملات وأسعار الصرف",Finance/currencies_fin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
399,22,SET,"قواعد توجيه الطلبات",FinRequests/routing_admin.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
402,22,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:22,"المسار القديم يصل بلا خطأ (nav_redirects)"
405,23,APPR,"موافقات الترحيل",Transport/transfer_requests.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
514,23,APPR,"موافقات إدارتي",FinRequests/dept_inbox.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
412,23,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
404,23,DAILY,"أوامر الترحيل",Transport/transfer_orders_list.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
409,23,DAILY,"طلب مالي جديد",FinRequests/request_form.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
410,23,DAILY,"طلباتي المالية",FinRequests/my_requests.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
403,23,HOME,الرئيسية,Transport/transfer_dashboard.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
411,23,REC,"المعاملات المالية",Finance/events_list_fin.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
678,23,REC,"تعرفة الترحيل وتسعير الأوامر",Transport/transfer_tariffs.php,"g3 السجلات والملفات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
413,23,REP,"التكاليف والربحية",Finance/cost_report_fin.php,"g7 التقارير",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
406,23,SET,"إعدادات الترحيل",Transport/transfer_types_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
407,23,SET,"قواعد تحميل تكلفة الترحيل",Transport/transfer_cost_rules_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
408,23,SET,المواقع,Transport/trs_locations_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
414,23,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:23,"المسار القديم يصل بلا خطأ (nav_redirects)"
515,24,APPR,"موافقات إدارتي",FinRequests/dept_inbox.php,"g4 المراجعة والاعتماد",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
507,24,APPR,"الميزانية والانحراف",Finance/budget_form_fin.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
415,24,DAILY,البلاغات,Tickets/tickets_list.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
846,24,DAILY,"لوحة المسارات المتوازية",Tickets/ticket_workstreams_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
518,24,DAILY,"طلب مالي جديد",FinRequests/request_form.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
519,24,DAILY,"طلباتي المالية",FinRequests/my_requests.php,"g2 العمل اليومي",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
472,24,HOME,الرئيسية,main/role_board.php,"g1 لوحة الإدارة",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
421,24,REP,"أداء البلاغات",Tickets/ticket_dashboard.php,"g7 التقارير",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
847,24,REP,"برج المراقبة والمؤشرات",Tickets/watchtower.php,"g5 المتابعة والاستثناءات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
416,24,SET,"إعداد أنواع البلاغات",Tickets/ticket_types_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
417,24,SET,"تصنيفات الأعطال والبلاغات",Tickets/ticket_categories_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
418,24,SET,"أزمنة الاستجابة والإنجاز",Tickets/ticket_sla_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
419,24,SET,"سلّم التصعيد",Tickets/ticket_escalation_config.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
420,24,SET,"البلاغات الدورية",Tickets/ticket_recurrence.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
422,24,SET,الإعدادات,Settings/settings.php,"g8 الإعدادات",★قائمة,,★إبقاء,,role:24,"المسار القديم يصل بلا خطأ (nav_redirects)"
