path	family	suffix	class	rank	reason	bytes	mtime	sha1
docs/update0012/visual_audit/Portal__dept_achievement.md	Portal__dept_achievement	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3932	2026-08-08 17:05	e94b57b3eda1c472ea7c3a40ad460f3d68f2d140
docs/update0012/visual_audit/Portal__dept_board.md	Portal__dept_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3941	2026-08-08 17:05	af25fdbfbb3c799bd1b05a5baa1b63dc7f8f378a
docs/update0012/visual_audit/Portal__founding_mode.md	Portal__founding_mode	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	f79b71484080e96e31476123603d347a880c00e1
docs/update0012/visual_audit/Portal__my_achievement.md	Portal__my_achievement	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3945	2026-08-08 17:05	3ba9a1a66c00c3aff26621508065d2ba5d704a37
docs/update0012/visual_audit/Portal__my_certificate.md	Portal__my_certificate	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3896	2026-08-08 17:05	dc839c756b32c70ed97fdb1118c8585868c912b5
docs/update0012/visual_audit/Portal__my_evaluation.md	Portal__my_evaluation	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3929	2026-08-08 17:05	70a1f8156fab0a5b0ea22ccab62f5abbf7a73ed4
docs/update0012/visual_audit/Portal__my_kpi.md	Portal__my_kpi	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3937	2026-08-08 17:05	06a9fe9e4586192da830d895113a430bb60b408b
docs/update0012/visual_audit/Portal__my_portal.md	Portal__my_portal	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3891	2026-08-08 17:05	6994b5c5d16017ae190f51fa48829f382e43d100
docs/update0012/visual_audit/Portal__my_requests.md	Portal__my_requests	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	4a97db0e57e9f5180399e72f3ead80f41ab0c561
docs/update0012/visual_audit/Portal__my_tasks.md	Portal__my_tasks	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3939	2026-08-08 17:05	e6c45ac768ef247c0b2b111f1050594e5963b389
docs/update0012/visual_audit/Portal__notifications.md	Portal__notifications	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3944	2026-08-08 17:05	1a20cdbb6c2897d68f29c41e6215aa4143fe655d
docs/update0012/visual_audit/Portal__portal_elements.md	Portal__portal_elements	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	5c016973fae7376f5b26b140ce2dc22df6b15f9e
docs/update0012/visual_audit/Portal__project_charter.md	Portal__project_charter	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3946	2026-08-08 17:05	ff749654367fe1975db68c1e572570136343648f
docs/update0012/visual_audit/Portal__release_stamp.md	Portal__release_stamp	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	c0ee2d3cb2971380d6c9d5f0f5b769cb50b590e7
docs/update0012/visual_audit/Portal__visibility_audit.md	Portal__visibility_audit	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	f777305c61f2cd2ae86920fb657bf6a9d11959f8
docs/update0012/visual_audit/Portal__visibility_keys.md	Portal__visibility_keys	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	c7c9f98b88917fe5a25231238bdab70a2979d390
docs/update0012/visual_audit/Portal__visibility_simulator.md	Portal__visibility_simulator	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	9eeac896cac4fde627486e51cc9bb0585fec361d
docs/update0012/visual_audit/Portal__workspace.md	Portal__workspace	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3876	2026-08-08 17:05	55a9d07b1b3b078434816a4dbd6420eaec26d0d9
docs/update0012/visual_audit/Procurement__consumption_rate.md	Procurement__consumption_rate	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	8041c106189aeda0f93fae2b8a344259dbfedc3a
docs/update0012/visual_audit/Procurement__dashboard_proc.md	Procurement__dashboard_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	be365f10895f36f26f8858f56f01b09a54cf8cce
docs/update0012/visual_audit/Procurement__issue_proc.md	Procurement__issue_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	c9d357fa7356dc173a85b689441437c0e5103277
docs/update0012/visual_audit/Procurement__items_proc.md	Procurement__items_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	4594b02027e14d829ab7a1112cfe802e69e77a58
docs/update0012/visual_audit/Procurement__master_data_proc.md	Procurement__master_data_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	3bc6cd8db4fbc0069d98fbcd93073e3cc4de4e86
docs/update0012/visual_audit/Procurement__orders_proc.md	Procurement__orders_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3947	2026-08-08 17:05	3b5e4ea287fb65cf29a2b4983e44863f9a2eb5ea
docs/update0012/visual_audit/Procurement__po_match.md	Procurement__po_match	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	f3d6eef95a329d673de1f6e61952378d56cb2402
docs/update0012/visual_audit/Procurement__receipt_custody_proc.md	Procurement__receipt_custody_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3907	2026-08-08 17:05	4b1bb1658cc3d805e73690e39dd84d193353b561
docs/update0012/visual_audit/Procurement__reordering_proc.md	Procurement__reordering_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	059a3b695ea9516c945463d03d4b007fd68b805b
docs/update0012/visual_audit/Procurement__requests_proc.md	Procurement__requests_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3900	2026-08-08 17:05	7c844ffd613f1557326467a167674340e28f2575
docs/update0012/visual_audit/Procurement__rfq_compare_award.md	Procurement__rfq_compare_award	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	d908457c7c298ee814f7de7d95f336ef88b17735
docs/update0012/visual_audit/Procurement__stock_proc.md	Procurement__stock_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	39d3766a8d9ae51cece2b1c9905ac5b7723e31b2
docs/update0012/visual_audit/Procurement__supplier_card_proc.md	Procurement__supplier_card_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3905	2026-08-08 17:05	848cc89ffef35406c63cc555ef127409b26db429
docs/update0012/visual_audit/Procurement__suppliers_proc.md	Procurement__suppliers_proc	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3901	2026-08-08 17:05	f853fd1ca80c3ced1e0900cee1fe4b17f8adf809
docs/update0012/visual_audit/Procurement__warehouse_board.md	Procurement__warehouse_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	2e4a83baf9e208a68f8f8c770eaaf2e497028109
docs/update0012/visual_audit/Procurement__wh_count.md	Procurement__wh_count	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	a36fd22ab4c43f8799d73acd61f8068398d0d9e6
docs/update0012/visual_audit/Procurement__wh_receipt.md	Procurement__wh_receipt	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	e20b644a96d19fd09133e9b5ac8965a980d84240
docs/update0012/visual_audit/Procurement__wh_returns.md	Procurement__wh_returns	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	94a3dafadbd5538158e6dde80cc5d8700b95ff15
docs/update0012/visual_audit/Procurement__wh_transfer.md	Procurement__wh_transfer	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3947	2026-08-08 17:05	05d858586d2b503c0c80e5ea98092520759c5aca
docs/update0012/visual_audit/Projects__project_profile.md	Projects__project_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	8c3e2a9717cee2e7e8ac37e3a57f37d4e2fb92c4
docs/update0012/visual_audit/Projects__projects.md	Projects__projects	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3941	2026-08-08 17:05	a0e6c9bb33bff1be52c6ded7b95ce19a93a1db73
docs/update0012/visual_audit/Projects__sites.md	Projects__sites	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3889	2026-08-08 17:05	78242fc7cd6ad5602c978282f10837b61db44b29
docs/update0012/visual_audit/README.md	README	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	29198	2026-08-08 17:05	5c298c5c17714823781b449d1c6e2032855f7cf3
docs/update0012/visual_audit/Reports__approval_lag_report.md	Reports__approval_lag_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	d973af1eafa54c14d9108cc08b9ae2ad60a470b7
docs/update0012/visual_audit/Reports__contract_report.md	Reports__contract_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3905	2026-08-08 17:05	e19e12f6be2cbda62f50699024149b375a8d0178
docs/update0012/visual_audit/Reports__contractall.md	Reports__contractall	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3894	2026-08-08 17:05	c082e5979b0717775404b98406284538fc610243
docs/update0012/visual_audit/Reports__daily_units_report.md	Reports__daily_units_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	290159f5039f7eb10c865d0333446476e33636c5
docs/update0012/visual_audit/Reports__deliy.md	Reports__deliy	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3888	2026-08-08 17:05	1042babb453cc3f2fd2613ea8822fca288952d5b
docs/update0012/visual_audit/Reports__deriver.md	Reports__deriver	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	80fc9ac131600d1138f215eb61c8e06e0315c6ed
docs/update0012/visual_audit/Reports__driverAndsupplerscontract.md	Reports__driverAndsupplerscontract	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3908	2026-08-08 17:05	1297272de097f878c7c08b59a6da69a04fa98290
docs/update0012/visual_audit/Reports__equipments_reports.md	Reports__equipments_reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	d27b1d757b8e20dfb5c5ec71b3c2307ebcde843a
docs/update0012/visual_audit/Reports__exceptions_report.md	Reports__exceptions_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3900	2026-08-08 17:05	960c86c7f3b62fd345eb0e8a8639b313e663df03
docs/update0012/visual_audit/Reports__guard_denials_report.md	Reports__guard_denials_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	150d1aa3c56db55c84684c53218a5b85162dbffa
docs/update0012/visual_audit/Reports__margin_report.md	Reports__margin_report	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3945	2026-08-08 17:05	42f62e0059d23303dae93bfd4f5d98f3258a2f2e
docs/update0012/visual_audit/Reports__new_reports.md	Reports__new_reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3879	2026-08-08 17:05	f036053910ccfcf87683388f0ea272f3727c0a0d
docs/update0012/visual_audit/Reports__projects_reports.md	Reports__projects_reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3948	2026-08-08 17:05	4a04041ea92e500ca4010d6d03a464e65879a278
docs/update0012/visual_audit/Reports__reports.md	Reports__reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	493c4fef089c05f4b8954068832c5cdfcb53fda1
docs/update0012/visual_audit/Reports__timesheet_reports.md	Reports__timesheet_reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3949	2026-08-08 17:05	ac4b3b981517ce68dae6b9919163362a30e03cec
docs/update0012/visual_audit/Reports__timesheetdeliy.md	Reports__timesheetdeliy	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	64fdd72639bed301f2bdd0d0d45767a17030b1ee
docs/update0012/visual_audit/Risk__dept_risk_space.md	Risk__dept_risk_space	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	efbe2d6dc75bfb946f217d9fc0c3957284847cd7
docs/update0012/visual_audit/Risk__gov_dept_rsk.md	Risk__gov_dept_rsk	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3892	2026-08-08 17:05	181c9145387cb173b2967b304f11e4268409dc1e
docs/update0012/visual_audit/Risk__risk_acceptance.md	Risk__risk_acceptance	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	659599f85af5c1b1c745de7e53c862af0610e6da
docs/update0012/visual_audit/Risk__risk_appetite.md	Risk__risk_appetite	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	b963f4bb50ea9b52fdc634d039b1c610ebcce026
docs/update0012/visual_audit/Risk__risk_assessment.md	Risk__risk_assessment	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	d884e8f2d1a59b1923d0069f73b0b98727dc3d78
docs/update0012/visual_audit/Risk__risk_board.md	Risk__risk_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3939	2026-08-08 17:05	cdf2e560b9208c8dbb583c742b481d5cbf6022d8
docs/update0012/visual_audit/Risk__risk_card.md	Risk__risk_card	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3889	2026-08-08 17:05	e9271ca7b62b146ed8dcad2685eaaf9e9ee8454f
docs/update0012/visual_audit/Risk__risk_committee.md	Risk__risk_committee	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3894	2026-08-08 17:05	8d7cb6c8bf83d186f54b7b5a4c8e4f3a74ce5e93
docs/update0012/visual_audit/Risk__risk_control_verify.md	Risk__risk_control_verify	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3948	2026-08-08 17:05	60f2a879e7e390c00f7d8357c99d6883e53c7839
docs/update0012/visual_audit/Risk__risk_controls.md	Risk__risk_controls	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	fca193191080916ab6471efd6f76eec4f85bd164
docs/update0012/visual_audit/Risk__risk_field.md	Risk__risk_field	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3939	2026-08-08 17:05	b0c764a8ca487be66246a81d745c34d5ad15ff5f
docs/update0012/visual_audit/Risk__risk_incidents.md	Risk__risk_incidents	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3894	2026-08-08 17:05	091bee62de0081ac1743598d01685424d0069dd4
docs/update0012/visual_audit/Risk__risk_kris.md	Risk__risk_kris	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3889	2026-08-08 17:05	44fb274a5cfd18b978873db15f38090d0e68e0f1
docs/update0012/visual_audit/Risk__risk_register.md	Risk__risk_register	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	865746161e6ee7f4cfb0e32ecc459a346a0a998a
docs/update0012/visual_audit/Risk__risk_reports.md	Risk__risk_reports	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3892	2026-08-08 17:05	5de11618aed67d4a67f84ca09578e2643b8f00c3
docs/update0012/visual_audit/Risk__risk_reviews.md	Risk__risk_reviews	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3941	2026-08-08 17:05	b0bba39907ee4b57d7494a5c60cc232bbb89839f
docs/update0012/visual_audit/Risk__risk_settings.md	Risk__risk_settings	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	41c8b9d0cbf10a53f1ce1084edf51eecbced574d
docs/update0012/visual_audit/Risk__risk_signals.md	Risk__risk_signals	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3892	2026-08-08 17:05	6700720693f9002e3b2dba1f34ea815a5de54945
docs/update0012/visual_audit/Risk__risk_treatments.md	Risk__risk_treatments	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	870a67d66ff801451602ad28b34467a4952519ad
docs/update0012/visual_audit/Risk__risk_units.md	Risk__risk_units	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	cb9200b72b443b8a293e80cd55a4a2eb007a5be5
docs/update0012/visual_audit/Settings__change_password.md	Settings__change_password	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3933	2026-08-08 17:05	12573d0f45d867a574d7f7672d5d4962a077910d
docs/update0012/visual_audit/Settings__guard_classification.md	Settings__guard_classification	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3953	2026-08-08 17:05	20604a6004141df91a849f551a5210a908a6f1d4
docs/update0012/visual_audit/Settings__modules.md	Settings__modules	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3891	2026-08-08 17:05	b2aa8c4480c2932bf8d5fb30b96e1e6a62522c26
docs/update0012/visual_audit/Settings__role_permissions.md	Settings__role_permissions	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3900	2026-08-08 17:05	c174f1529d94082ea46b20de8cb947f5a840353b
docs/update0012/visual_audit/Settings__roles.md	Settings__roles	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3938	2026-08-08 17:05	468f148a579b1a17271e70b2204b619762e9e07c
docs/update0012/visual_audit/Settings__settings.md	Settings__settings	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3877	2026-08-08 17:05	b746f00497ab9e081bcf7bd9fbf0066c99861e25
docs/update0012/visual_audit/Suppliers__equipment_plan.md	Suppliers__equipment_plan	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	a755f6c63741ec9b36c455ecee26193670b0da56
docs/update0012/visual_audit/Suppliers__rfq_requests.md	Suppliers__rfq_requests	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3897	2026-08-08 17:05	5866ed561b1aa1f91171df935ae4d15e0f1eeb2f
docs/update0012/visual_audit/Suppliers__settlements.md	Suppliers__settlements	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3896	2026-08-08 17:05	0e738d8a175382ab92eb78e3d59cc99da6b9c61b
docs/update0012/visual_audit/Suppliers__shares_coverage.md	Suppliers__shares_coverage	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3900	2026-08-08 17:05	01b78410d5ef504b514bda3fdc3febba9cae415d
docs/update0012/visual_audit/Suppliers__showcontractsuppliers.md	Suppliers__showcontractsuppliers	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3891	2026-08-08 17:05	deecae166babbd6b911fd870ca1216bc8ea0e056
docs/update0012/visual_audit/Suppliers__supplier_advances.md	Suppliers__supplier_advances	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	e1e71e26bc34c3c6492c1ddea8e2bbb73ccadcbf
docs/update0012/visual_audit/Suppliers__supplier_bank.md	Suppliers__supplier_bank	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	d2bebf6fdd8d388548514914caa34e8aa0a7bb22
docs/update0012/visual_audit/Suppliers__supplier_capacity.md	Suppliers__supplier_capacity	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	ef87bda1354c83733899372f0e08e71ae420de25
docs/update0012/visual_audit/Suppliers__supplier_closure.md	Suppliers__supplier_closure	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3950	2026-08-08 17:05	c063816516df2b083c0ece2e335ce72f09be26ac
docs/update0012/visual_audit/Suppliers__supplier_contract_lines.md	Suppliers__supplier_contract_lines	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3908	2026-08-08 17:05	7c557bc5954ac33081eef50a375071c739b5ab63
docs/update0012/visual_audit/Suppliers__supplier_documents.md	Suppliers__supplier_documents	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3952	2026-08-08 17:05	5ba5b58f834936a82db660af18cdb250a534f850
docs/update0012/visual_audit/Suppliers__supplier_evaluation.md	Suppliers__supplier_evaluation	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3953	2026-08-08 17:05	94bf13b049adba25cbebb18b8d3e761168cd91b9
docs/update0012/visual_audit/Suppliers__supplier_profile.md	Suppliers__supplier_profile	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3901	2026-08-08 17:05	2549321f8af81336042d7f33f31300e906b78edd
docs/update0012/visual_audit/Suppliers__supplier_rules.md	Suppliers__supplier_rules	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3899	2026-08-08 17:05	e943eabba89afc85c9825f5445807231d2be390b
docs/update0012/visual_audit/Suppliers__suppliers.md	Suppliers__suppliers	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3943	2026-08-08 17:05	4c7a761f6dd2e7157b16f95c53388b1d0901acf0
docs/update0012/visual_audit/Suppliers__suppliers_details.md	Suppliers__suppliers_details	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	b1e0cfcdb5c3fd24cbdbbe9042def5c85cd2c02f
docs/update0012/visual_audit/Suppliers__supplierscontracts.md	Suppliers__supplierscontracts	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3903	2026-08-08 17:05	fda39e77d491b0102ebe10942d33add5387cddfa
docs/update0012/visual_audit/Suppliers__supplierscontracts_details.md	Suppliers__supplierscontracts_details	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3960	2026-08-08 17:05	c13773c559bc7b5b01ea1044305d505a4a94ef9d
docs/update0012/visual_audit/Tickets__admin_close.md	Tickets__admin_close	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3894	2026-08-08 17:05	99783479d9fb160938a4310a266c4f66fa14ce79
docs/update0012/visual_audit/Tickets__dept_inbox.md	Tickets__dept_inbox	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	90c3df2d27d5df099fc9497896060707e17a8b6c
docs/update0012/visual_audit/Tickets__inquiry.md	Tickets__inquiry	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	cd06e76586a2a647fc8e6f8c82463b8421ed8236
docs/update0012/visual_audit/Tickets__intake_classify.md	Tickets__intake_classify	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3898	2026-08-08 17:05	c4fc89e08685758069c390098c0c884ba369b0e9
docs/update0012/visual_audit/Tickets__ticket_categories_config.md	Tickets__ticket_categories_config	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3907	2026-08-08 17:05	d07a40df4b0633a8b80edcedbead065efe6fc3d5
docs/update0012/visual_audit/Tickets__ticket_contextual_open.md	Tickets__ticket_contextual_open	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3890	2026-08-08 17:05	983d0375ea3fb0543267950e1c92c17dfab532ef
docs/update0012/visual_audit/Tickets__ticket_dashboard.md	Tickets__ticket_dashboard	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3948	2026-08-08 17:05	24b5d3130ad8c127d9b8eecac39d88fbf319247e
docs/update0012/visual_audit/Tickets__ticket_escalation_config.md	Tickets__ticket_escalation_config	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3907	2026-08-08 17:05	1bfd20c0ad1d8cf45539050adcea2faa8dfe868f
docs/update0012/visual_audit/Tickets__ticket_form.md	Tickets__ticket_form	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3943	2026-08-08 17:05	6c7b5f66be0b71529f66287386575865842f477d
docs/update0012/visual_audit/Tickets__ticket_recurrence.md	Tickets__ticket_recurrence	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3949	2026-08-08 17:05	572b151c72415248ca16132530dde6874abff92a
docs/update0012/visual_audit/Tickets__ticket_sla_config.md	Tickets__ticket_sla_config	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3900	2026-08-08 17:05	c70424c94fb19f4b9dfa8245b187ee55d253d0dd
docs/update0012/visual_audit/Tickets__ticket_types_config.md	Tickets__ticket_types_config	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3902	2026-08-08 17:05	fc5c96f7c0b0d63c8b858146e0b0f37a2becc215
docs/update0012/visual_audit/Tickets__ticket_workstreams_board.md	Tickets__ticket_workstreams_board	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3907	2026-08-08 17:05	2b972a0acf9d7a449da23eff34073f1c337ebef2
docs/update0012/visual_audit/Tickets__tickets_list.md	Tickets__tickets_list	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3895	2026-08-08 17:05	753f3260180a47a6603e4f03e988655455657fd8
docs/update0012/visual_audit/Tickets__watchtower.md	Tickets__watchtower	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3893	2026-08-08 17:05	95506830694dd49d8b1ad50e2ec8f2f8668e4459
docs/update0012/visual_audit/Timesheet__aprovment.md	Timesheet__aprovment	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3879	2026-08-08 17:05	d54995745ba31355bbc6ab9bd31b87318b09b958
docs/update0012/visual_audit/Timesheet__timesheet.md	Timesheet__timesheet	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3943	2026-08-08 17:05	4459e90814bbf4c2f3a93c23d6bd48d91b26fc57
docs/update0012/visual_audit/Timesheet__timesheet_details.md	Timesheet__timesheet_details	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3951	2026-08-08 17:05	e9da4c236e51fb17f2e66c7dfd7b072fa299c57f
docs/update0012/visual_audit/Timesheet__timesheet_type.md	Timesheet__timesheet_type	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3884	2026-08-08 17:05	c1f93508de7b9482a82bf30d1301791866e503a9
docs/update0012/visual_audit/Timesheet__view_timesheet.md	Timesheet__view_timesheet	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3948	2026-08-08 17:05	b03f20af3440b03b4c87eb770641b4bc96f88463
docs/update0012/visual_audit/Transport__transfer_arrival.md	Transport__transfer_arrival	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3901	2026-08-08 17:05	e87afe2637618f5aca98fe511d135b3a49a82cbd
docs/update0012/visual_audit/Transport__transfer_close_cost.md	Transport__transfer_close_cost	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3904	2026-08-08 17:05	869f7c3eed38a6d43d9b79462aa7810775685738
docs/update0012/visual_audit/Transport__transfer_cost_rules_config.md	Transport__transfer_cost_rules_config	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3911	2026-08-08 17:05	53317d82e623517947a3114b7cd42e207cfd8ec2
docs/update0012/visual_audit/Transport__transfer_dashboard.md	Transport__transfer_dashboard	0	تاريخية	9	حقبة بناء مغلقة ببوابتها — update0012	3937	2026-08-08 17:05	c669f81e6ad7c65aa3f2ee7bdbd64443a93cf6dc
